,Tipo de Propiedad,Zona,Barrio,Tipo de Barrio,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Superficie Cubierta m2,Superficie Total m2,Zona_was_missing,Barrio_was_missing,Tipo de Barrio_was_missing,Cantidad de Dormitorios_was_missing,Cantidad de Baños_was_missing,Cantidad de Cocheras_was_missing,Superficie Cubierta m2_was_missing,Superficie Total m2_was_missing,Valor
7692,Casa,Cerro-Argüello,Los Boulevares,Abierto,3.0,2.0,0.0,146.0,260.0,False,False,False,False,True,True,False,False,135000.0
7693,Casa,Cerro-Argüello,Villa Allende,Abierto,4.0,3.0,0.0,400.0,5500.0,False,False,False,False,False,True,False,False,500000.0
7694,Casa,Sur,Altos de Manantiales,Con Seguridad,3.0,3.0,2.0,165.0,180.0,False,False,False,False,False,False,False,False,210000.0
7695,Casa,Oeste,La Estanzuela,Cerrado,2.0,2.0,0.0,120.0,400.0,False,False,False,False,True,False,False,False,210000.0
7696,Casa,Oeste,Córdoba 5,Abierto,3.0,2.0,0.0,140.0,180.0,False,False,False,False,False,True,False,False,200000.0
7697,Casa,Sur,Inaudi,Abierto,2.0,2.0,0.0,113.27860260009766,182.03077697753906,False,False,False,True,True,True,True,True,100000.0
7698,Casa,Oeste,Las Cañitas,Cerrado,3.0,3.0,0.0,166.0,180.0,False,False,False,False,False,True,False,False,210000.0
7699,Casa,Cerro-Argüello,Villa Belgrano,Abierto,2.0,2.0,0.0,211.15931701660156,413.4592590332031,False,False,False,True,True,True,True,True,260000.0
7700,Casa,Cerro-Argüello,Villa Rivera Indarte,Abierto,5.0,3.0,0.0,380.0,2000.0,False,False,False,False,False,True,False,False,389000.0
7701,Casa,Cerro-Argüello,Argüello,Abierto,4.0,3.0,4.0,578.0,870.0,False,False,False,False,False,False,False,False,350000.0
7702,Casa,Sudeste,Colón,Abierto,2.0,2.0,2.0,115.0,543.0,False,False,False,False,True,False,False,False,120000.0
7703,Casa,Oeste,Malagueño,Abierto,3.0,3.0,0.0,400.0,2200.0,False,False,False,False,False,True,False,False,500000.0
7704,Casa,Cerro-Argüello,Villa Belgrano,Abierto,2.0,3.0,2.0,240.0,409.0,False,False,False,True,False,False,False,False,250000.0
7705,Casa,Sudoeste,Parque Capital,Abierto,3.0,2.0,0.0,151.0,396.0,False,False,False,False,True,True,False,False,149900.0
7706,Casa,Cerro-Argüello,Urca,Abierto,3.0,2.0,0.0,170.0,360.0,False,False,False,False,False,True,False,False,240000.0
7707,Casa,Oeste,Docta,Abierto,3.0,3.0,0.0,250.0,540.0,False,False,False,False,False,False,False,False,340000.0
7709,Casa,Sur,Jardín,Abierto,2.0,2.0,0.0,138.28994750976562,262.56658935546875,False,False,False,True,True,True,True,True,160000.0
7710,Casa,Cerro-Argüello,San Alfonso del Talar,Cerrado,2.0,2.0,0.0,100.0,950.0,False,False,False,True,True,True,False,False,145000.0
7711,Casa,Cerro-Argüello,Argüello,Abierto,5.0,2.0,0.0,186.0,307.0,False,False,False,False,False,True,False,False,140000.0
7712,Casa,Este,Yapeyú,Abierto,2.0,2.0,0.0,178.0,324.0,False,False,False,False,True,False,False,False,46391.0
7713,Casa,Sur,Inaudi,Abierto,2.0,2.0,3.0,285.0,2200.0,False,False,False,False,False,False,False,False,300000.0
7714,Casa,Sur,Tejas del Sur I,Cerrado,2.0,2.0,0.0,134.97088623046875,236.07920837402344,False,False,False,True,True,True,True,True,195000.0
7715,Casa,Cerro-Argüello,Villa Allende,Abierto,2.0,2.0,0.0,111.1408462524414,193.31094360351562,False,False,False,True,True,True,True,True,123000.0
7716,Casa,Este,General Pueyrredón,Abierto,2.0,2.0,0.0,96.6585464477539,227.1879425048828,False,False,False,True,True,True,True,True,50000.0
7717,Casa,Oeste,Las Delicias,Country,2.0,2.0,0.0,298.33013916015625,361.5859069824219,False,False,False,True,True,True,True,True,990000.0
7718,Casa,Cerro-Argüello,Argüello,Abierto,2.0,2.0,0.0,125.78141021728516,254.02919006347656,False,False,False,True,True,True,True,True,165000.0
7719,Casa,Sur,Miradores de Manantiales,Con Seguridad,3.0,3.0,2.0,220.0,250.0,False,False,False,False,False,False,False,False,245000.0
7720,Casa,Cerro-Argüello,Villa Allende,Abierto,3.0,3.0,0.0,179.0,360.0,False,False,False,False,False,True,False,False,187000.0
7721,Casa,Este,Yapeyú,Abierto,2.0,2.0,0.0,111.1408462524414,193.31094360351562,False,False,False,True,True,True,True,True,120000.0
7722,Casa,Sur,Miradores de Manantiales,Con Seguridad,3.0,2.0,0.0,110.0,110.0,False,False,False,False,False,True,False,False,152000.0
7723,Casa,Sudoeste,Avenida,Abierto,3.0,2.0,0.0,113.0,250.0,False,False,False,False,False,True,False,False,190000.0
7724,Casa,Oeste,Valle Escondido,Cerrado,2.0,2.0,0.0,143.90591430664062,237.80685424804688,False,False,False,True,True,True,True,True,190000.0
7725,Casa,Cerro-Argüello,Colinas del Cerro,Abierto,3.0,3.0,0.0,290.0,550.0,False,False,False,False,False,True,False,False,200000.0
7726,Casa,Noroeste,San Martín,Abierto,3.0,2.0,0.0,150.0,350.0,False,False,False,False,True,True,False,False,65000.0
7727,Casa,Cerro-Argüello,Urca,Abierto,2.0,2.0,0.0,270.2014465332031,421.117919921875,False,False,False,True,True,True,True,True,340000.0
7728,Casa,Sudeste,José Ignacio Díaz,Abierto,2.0,2.0,0.0,170.0,324.0,False,False,False,False,True,True,False,False,38659.0
7729,Casa,Noroeste,Alto Verde,Abierto,3.0,3.0,0.0,315.0,560.0,False,False,False,False,False,True,False,False,430000.0
7730,Casa,Sur,Santa Isabel,Abierto,3.0,2.0,0.0,118.0,323.0,False,False,False,False,True,True,False,False,90206.0
7731,Casa,Sudeste,Déan Funes,Abierto,2.0,2.0,0.0,60.0,65.0,False,False,False,False,True,False,False,False,78000.0
7732,Casa,Cerro-Argüello,Villa Allende,Abierto,2.0,2.0,0.0,85.0,270.0,False,False,False,False,True,True,False,False,99000.0
7733,Casa,Cerro-Argüello,Los Boulevares,Abierto,2.0,2.0,0.0,65.0,190.0,False,False,False,False,True,True,False,False,70000.0
7734,Casa,Central,Observatorio,Abierto,4.0,2.0,0.0,192.0,251.0,False,False,False,False,True,True,False,False,82474.0
7735,Casa,Cerro-Argüello,Argüello,Abierto,3.0,4.0,2.0,350.0,750.0,False,False,False,False,False,False,False,False,400000.0
7736,Casa,Sur,Claros del Bosque,Cerrado,2.0,2.0,0.0,298.33013916015625,389.233154296875,False,False,False,True,True,True,True,True,590000.0
7737,Casa,Noroeste,Zumaran,Abierto,3.0,2.0,0.0,156.0,243.0,False,False,False,False,True,True,False,False,74900.0
7738,Casa,Oeste,Córdoba 5,Abierto,3.0,3.0,3.0,220.0,1200.0,False,False,False,False,False,False,False,False,190000.0
7739,Casa,Sudeste,San Vicente,Abierto,2.0,2.0,0.0,105.33708190917969,208.77890014648438,False,False,False,True,True,True,True,True,90206.0
7740,Casa,Oeste,El Bosque,Country,4.0,3.0,0.0,420.0,1500.0,False,False,False,False,False,False,False,False,600000.0
7741,Casa,Sur,Villa San Carlos,Abierto,3.0,3.0,3.0,195.95046997070312,140.0,False,False,False,False,False,False,True,False,230000.0
7742,Casa,Cerro-Argüello,Alto Palermo,Abierto,2.0,2.0,0.0,121.60479736328125,213.83078002929688,False,False,False,True,True,True,True,True,140000.0
7743,Casa,Cerro-Argüello,Villa Allende,Abierto,3.0,2.0,0.0,48.0,288.0,False,False,False,False,True,False,False,False,30000.0
7744,Casa,Oeste,El Trebol,Abierto,4.0,4.0,0.0,165.0,325.0,False,False,False,False,False,True,False,False,139900.0
7745,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,2.0,0.0,264.0,840.0,False,False,False,False,False,True,False,False,255000.0
7746,Casa,Cerro-Argüello,Los Boulevares,Abierto,3.0,3.0,0.0,127.0,181.0,False,False,False,False,False,True,False,False,180000.0
7747,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,2.0,0.0,250.0,552.0,False,False,False,False,False,True,False,False,450000.0
7748,Casa,Sur,Miradores de Manantiales,Con Seguridad,3.0,2.0,2.0,130.0,340.0,False,False,False,False,False,False,False,False,237000.0
7749,Casa,Oeste,Alto Alberdi,Abierto,5.0,4.0,0.0,180.0,130.0,False,False,False,False,False,True,False,False,160000.0
7750,Casa,Central,Alberdi,Abierto,3.0,2.0,0.0,132.782958984375,200.0,False,False,False,False,False,True,True,False,42525.0
7751,Casa,Sur,Jardín,Abierto,2.0,2.0,0.0,121.52999114990234,209.2200927734375,False,False,False,True,True,True,True,True,145000.0
7752,Casa,Sudeste,San Lorenzo,Abierto,3.0,2.0,0.0,100.0,253.0,False,False,False,False,True,True,False,False,38500.0
7753,Casa,Noroeste,Chacra del Norte,Con Seguridad,2.0,2.0,0.0,134.9143524169922,245.1927947998047,False,False,False,True,True,True,True,True,175000.0
7754,Casa,Sur,Parque Alameda,Abierto,3.0,2.0,0.0,139.57420349121094,250.0,False,False,False,False,True,True,True,False,75000.0
7755,Casa,Sur,Inaudi,Abierto,3.0,2.0,2.0,130.0,125.0,False,False,False,False,False,False,False,False,150000.0
7756,Casa,Oeste,La Estanzuela,Cerrado,2.0,2.0,0.0,125.0,400.0,False,False,False,False,True,True,False,False,210000.0
7757,Casa,Cerro-Argüello,San Isidro,Cerrado,3.0,3.0,2.0,270.0,900.0,False,False,False,False,False,False,False,False,310000.0
7758,Casa,Oeste,La Calera,Abierto,2.0,2.0,0.0,90.0,300.0,False,False,False,False,True,True,False,False,90206.0
7759,Casa,Cerro-Argüello,Villa Allende,Abierto,2.0,2.0,0.0,107.3408432006836,600.0,False,False,False,False,True,True,True,False,85000.0
7760,Casa,Oeste,Valle Escondido,Cerrado,2.0,2.0,0.0,117.1639175415039,232.53811645507812,False,False,False,True,True,True,True,True,130000.0
7761,Casa,Sur,Ejército Argentino,Abierto,2.0,2.0,0.0,113.0,210.0,False,False,False,False,False,True,False,False,96000.0
7762,Casa,Noroeste,Las Margaritas,Abierto,3.0,2.0,0.0,161.0,262.0,False,False,False,False,False,True,False,False,117000.0
7763,Casa,Este,General Pueyrredón,Abierto,4.0,2.0,0.0,294.0,250.0,False,False,False,False,True,True,False,False,84250.0
7764,Casa,Sur,Jardín,Abierto,2.0,2.0,0.0,180.0,250.0,False,False,False,False,False,True,False,False,150000.0
7765,Casa,Sur,Santa Isabel,Abierto,3.0,2.0,0.0,294.0,442.0,False,False,False,False,False,True,False,False,83900.0
7766,Casa,Sudeste,Colonia Lola,Abierto,2.0,2.0,0.0,82.75640869140625,168.57058715820312,False,False,False,True,True,True,True,True,60000.0
7767,Casa,Cerro-Argüello,Villa Belgrano,Abierto,4.0,4.0,2.0,500.0,1200.0,False,False,False,False,False,False,False,False,450000.0
7768,Casa,Norte,Cofico,Abierto,2.0,2.0,0.0,134.9143524169922,245.1927947998047,False,False,False,True,True,True,True,True,175000.0
7769,Casa,Cerro-Argüello,Villa Allende,Abierto,4.0,3.0,2.0,440.0,1250.0,False,False,False,False,False,False,False,False,450000.0
7770,Casa,Sur,Fincas del Sur I,Abierto,2.0,2.0,0.0,298.33013916015625,361.5859069824219,False,False,False,True,True,True,True,True,650000.0
7771,Casa,Cerro-Argüello,Los Boulevares,Abierto,2.0,2.0,0.0,25.0,35.0,False,False,False,True,True,True,False,False,18000.0
7772,Casa,Noroeste,Chacra del Norte,Con Seguridad,2.0,2.0,2.0,175.0,175.0,False,False,False,True,False,False,False,False,195000.0
7773,Casa,Norte,Alta Córdoba,Abierto,2.0,2.0,0.0,120.0,120.0,False,False,False,True,True,True,False,False,62000.0
7774,Casa,Sur,Fincas del Sur I,Abierto,3.0,2.0,0.0,360.0,2200.0,False,False,False,False,False,False,False,False,500000.0
7775,Casa,Cerro-Argüello,Villa Allende,Abierto,4.0,2.0,0.0,112.0,745.0,False,False,False,False,False,False,False,False,130000.0
7776,Casa,Oeste,Quebrada de las Rosas,Abierto,3.0,2.0,0.0,110.0,250.0,False,False,False,False,True,True,False,False,74000.0
7777,Casa,Norte,Ayacucho,Abierto,3.0,2.0,0.0,240.0,348.0,False,False,False,False,False,True,False,False,150000.0
7778,Casa,Oeste,Quebrada de las Rosas,Abierto,2.0,2.0,0.0,80.0,300.0,False,False,False,False,True,False,False,False,110000.0
7779,Casa,Sudoeste,Mariano Balcarce,Abierto,2.0,2.0,0.0,78.0,210.0,False,False,False,True,True,True,False,False,36082.0
7780,Casa,Sur,Jardín,Abierto,4.0,3.0,2.0,320.0,1000.0,False,False,False,False,False,False,False,False,800000.0
7781,Casa,Cerro-Argüello,Villa Rivera Indarte,Abierto,3.0,2.0,0.0,111.0,957.0,False,False,False,False,True,True,False,False,54999.0
7782,Casa,Cerro-Argüello,Villa Allende,Abierto,4.0,2.0,2.0,390.0,2269.0,False,False,False,False,False,False,False,False,295000.0
7783,Casa,Cerro-Argüello,San Isidro,Cerrado,2.0,2.0,0.0,249.10411071777344,503.8608093261719,False,False,False,True,True,True,True,True,380000.0
7784,Casa,Sudeste,Colón,Abierto,3.0,2.0,0.0,200.0,705.0,False,False,False,False,False,True,False,False,210000.0
7785,Casa,Sur,Valle Cercano,Cerrado,2.0,2.0,0.0,102.0,250.0,False,False,False,False,True,True,False,False,92000.0
7786,Casa,Oeste,Malagueño,Abierto,2.0,2.0,0.0,140.0,420.0,False,False,False,False,False,False,False,False,95000.0
7787,Casa,Central,Güemes,Abierto,2.0,2.0,0.0,105.18041229248047,199.90451049804688,False,False,False,True,True,True,True,True,95000.0
7788,Casa,Noroeste,San Martín,Abierto,2.0,2.0,0.0,181.20614624023438,413.645263671875,False,False,False,True,True,True,True,True,250000.0
7789,Casa,Cerro-Argüello,La Paloma,Country,3.0,2.0,0.0,365.0,1500.0,False,False,False,False,False,True,False,False,390000.0
7790,Casa,Cerro-Argüello,Villa Allende,Abierto,3.0,3.0,4.0,315.0,2431.0,False,False,False,False,False,False,False,False,430000.0
7791,Casa,Cerro-Argüello,Los Boulevares,Abierto,4.0,2.0,0.0,210.0,570.0,False,False,False,False,False,True,False,False,135000.0
7792,Casa,Cerro-Argüello,Argüello,Abierto,2.0,2.0,0.0,157.10797119140625,379.6673889160156,False,False,False,True,True,True,True,True,225000.0
7793,Casa,Cerro-Argüello,San Isidro,Cerrado,3.0,3.0,2.0,270.0,900.0,False,False,False,False,False,False,False,False,310000.0
7794,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,2.0,0.0,175.0,700.0,False,False,False,False,False,True,False,False,188000.0
7795,Casa,Sudeste,Colón,Abierto,2.0,2.0,0.0,170.0,5000.0,False,False,False,False,False,False,False,False,155000.0
7796,Casa,Norte,Alta Córdoba,Abierto,3.0,2.0,0.0,169.0,267.0,False,False,False,False,True,True,False,False,92000.0
7797,Casa,Oeste,La Calera,Abierto,3.0,2.0,2.0,145.0,400.0,False,False,False,False,False,False,False,False,180000.0
7798,Casa,Cerro-Argüello,Mendiolaza,Abierto,2.0,2.0,0.0,150.0,150.0,False,False,False,False,True,True,False,False,135000.0
7799,Casa,Oeste,Malagueño,Abierto,2.0,2.0,2.0,180.0,450.0,False,False,False,False,False,False,False,False,130000.0
7800,Casa,Cerro-Argüello,Villa Allende,Abierto,4.0,3.0,2.0,258.0,2540.0,False,False,False,False,False,False,False,False,340000.0
7801,Casa,Oeste,Alto Alberdi,Abierto,2.0,2.0,0.0,105.22366333007812,141.47833251953125,False,False,False,True,True,True,True,True,89000.0
7802,Casa,Cerro-Argüello,Quintas de Argüello,Abierto,2.0,2.0,0.0,134.9143524169922,277.1905822753906,False,False,False,True,True,True,True,True,178000.0
7803,Casa,Central,Observatorio,Abierto,4.0,2.0,0.0,192.0,251.0,False,False,False,False,True,True,False,False,82474.0
7804,Casa,Sur,Las Flores,Abierto,2.0,2.0,0.0,139.0106658935547,276.7489318847656,False,False,False,True,True,True,True,True,180000.0
7805,Casa,Cerro-Argüello,Villa Allende,Abierto,3.0,2.0,2.0,160.0,644.0,False,False,False,False,False,False,False,False,165000.0
7806,Casa,Cerro-Argüello,Argüello,Abierto,4.0,2.0,0.0,226.0,850.0,False,False,False,False,False,True,False,False,225000.0
7807,Casa,Cerro-Argüello,Villa Allende,Abierto,4.0,2.0,2.0,390.0,2269.0,False,False,False,False,False,False,False,False,295000.0
7808,Casa,Central,Providencia,Abierto,5.0,3.0,0.0,365.0,275.0,False,False,False,False,False,True,False,False,135000.0
7809,Casa,Sudoeste,Villa Adela,Abierto,3.0,2.0,0.0,130.0,375.0,False,False,False,False,True,True,False,False,42268.0
7810,Casa,Cerro-Argüello,Villa Allende,Abierto,2.0,2.0,0.0,238.72996520996094,425.027099609375,False,False,False,True,True,True,True,True,300000.0
7811,Casa,Oeste,Parque Don Bosco,Abierto,2.0,2.0,0.0,57.0,281.0,False,False,False,True,True,True,False,False,69990.0
7812,Casa,Central,Alberdi,Abierto,2.0,2.0,0.0,261.0,119.0,False,False,False,True,True,False,False,False,200000.0
7813,Casa,Este,Yapeyú,Abierto,2.0,2.0,0.0,178.0,324.0,False,False,False,False,True,False,False,False,46391.0
7814,Casa,Norte,Residencial América,Abierto,3.0,2.0,0.0,110.0,250.0,False,False,False,False,True,True,False,False,68298.0
7815,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,3.0,0.0,250.0,560.0,False,False,False,False,False,False,False,False,380000.0
7816,Casa,Noroeste,Las Margaritas,Abierto,5.0,4.0,0.0,350.0,1500.0,False,False,False,False,False,True,False,False,498000.0
7817,Casa,Este,General Paz,Abierto,2.0,2.0,0.0,111.1408462524414,193.31094360351562,False,False,False,True,True,True,True,True,120000.0
7818,Casa,Noroeste,San Salvador,Abierto,2.0,2.0,0.0,187.48382568359375,426.4413146972656,False,False,False,True,True,True,True,True,255000.0
7819,Casa,Cerro-Argüello,Alejandro Centeno,Abierto,3.0,2.0,0.0,200.0,375.0,False,False,False,False,True,True,False,False,210000.0
7820,Casa,Cerro-Argüello,Villa Rivera Indarte,Abierto,5.0,3.0,0.0,380.0,2000.0,False,False,False,False,False,True,False,False,389000.0
7821,Casa,Sur,Fincas del Sur I,Abierto,3.0,2.0,2.0,450.0,2500.0,False,False,False,False,True,False,False,False,650000.0
7822,Casa,Oeste,Alto Alberdi,Abierto,3.0,3.0,0.0,153.44503784179688,109.0,False,False,False,False,False,False,True,False,90000.0
7823,Casa,Sur,Valle Cercano,Cerrado,2.0,2.0,0.0,102.0,250.0,False,False,False,False,True,True,False,False,92000.0
7824,Casa,Cerro-Argüello,Villa Allende,Abierto,4.0,4.0,4.0,414.0,1012.0,False,False,False,False,False,False,False,False,448500.0
7825,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,3.0,4.0,440.0,1500.0,False,False,False,False,False,False,False,False,405000.0
7826,Casa,Cerro-Argüello,Villa Allende,Abierto,3.0,2.0,2.0,209.0,736.0,False,False,False,False,False,False,False,False,180000.0
7827,Casa,Sudeste,Colón,Abierto,4.0,2.0,2.0,205.38235473632812,2500.0,False,False,False,False,False,False,True,False,210000.0
7828,Casa,Cerro-Argüello,Argüello,Abierto,2.0,2.0,0.0,139.0106658935547,276.7489318847656,False,False,False,True,True,True,True,True,180000.0
7829,Casa,Cerro-Argüello,Villa Rivera Indarte,Abierto,3.0,2.0,0.0,216.0,1500.0,False,False,False,False,False,False,False,False,235000.0
7830,Casa,Cerro-Argüello,Villa Belgrano,Abierto,2.0,2.0,0.0,211.15931701660156,413.4592590332031,False,False,False,True,True,True,True,True,260000.0
7831,Casa,Oeste,Malagueño,Abierto,2.0,2.0,0.0,80.0,560.0,False,False,False,False,False,True,False,False,135000.0
7832,Casa,Cerro-Argüello,Urca,Abierto,2.0,2.0,0.0,270.2014465332031,421.117919921875,False,False,False,True,True,True,True,True,340000.0
7833,Casa,Sur,Parque Alameda,Abierto,3.0,2.0,0.0,139.57420349121094,250.0,False,False,False,False,True,True,True,False,75000.0
7834,Casa,Noroeste,Zumaran,Abierto,3.0,2.0,0.0,156.0,243.0,False,False,False,False,True,True,False,False,74900.0
7835,Casa,Central,Centro,Abierto,3.0,2.0,0.0,350.0,1561.0,False,False,False,False,False,True,False,False,419900.0
7836,Casa,Sur,Parque Vélez Sársfield,Abierto,3.0,2.0,0.0,130.0,256.0,False,False,False,False,False,True,False,False,65000.0
7837,Casa,Noroeste,Villa Cabrera,Abierto,2.0,2.0,0.0,120.0,120.0,False,False,False,False,False,True,False,False,110000.0
7838,Casa,Nordeste,Villa Azalais,Abierto,5.0,5.0,0.0,343.0,580.0,False,False,False,False,False,True,False,False,128865.0
7839,Casa,Cerro-Argüello,Alto Palermo,Abierto,2.0,2.0,0.0,121.60479736328125,213.83078002929688,False,False,False,True,True,True,True,True,140000.0
7840,Casa,Cerro-Argüello,Centenario,Abierto,4.0,2.0,0.0,160.0,250.0,False,False,False,False,False,True,False,False,160000.0
7841,Casa,Este,Yapeyú,Abierto,2.0,2.0,0.0,111.1408462524414,193.31094360351562,False,False,False,True,True,True,True,True,120000.0
7842,Casa,Oeste,Malagueño,Abierto,3.0,2.0,0.0,360.0,520.0,False,False,False,False,False,True,False,False,175000.0
7843,Casa,Sur,Parque Vélez Sársfield,Abierto,2.0,2.0,0.0,155.7377471923828,281.7436828613281,False,False,False,True,True,True,True,True,210000.0
7844,Casa,Sudeste,Empalme,Abierto,3.0,2.0,0.0,138.34681701660156,350.0,False,False,False,False,True,True,True,False,110000.0
7845,Casa,Cerro-Argüello,Villa Allende,Abierto,2.0,2.0,0.0,112.0,371.0,False,False,False,False,True,True,False,False,230000.0
7846,Casa,Cerro-Argüello,Villa Belgrano,Abierto,2.0,3.0,2.0,240.0,409.0,False,False,False,True,False,False,False,False,250000.0
7847,Casa,Noroeste,Villa Cabrera,Abierto,2.0,2.0,0.0,139.0106658935547,276.7489318847656,False,False,False,True,True,True,True,True,180000.0
7848,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,3.0,2.0,240.0,270.0,False,False,False,False,False,False,False,False,260000.0
7849,Casa,Cerro-Argüello,Villa Allende,Abierto,2.0,2.0,0.0,180.0056610107422,383.7958984375,False,False,False,True,True,True,True,True,240000.0
7850,Casa,Cerro-Argüello,Los Boulevares,Abierto,2.0,2.0,0.0,25.0,35.0,False,False,False,True,True,True,False,False,18000.0
7851,Casa,Cerro-Argüello,Mendiolaza,Abierto,4.0,4.0,2.0,600.0,4200.0,False,False,False,False,False,False,False,False,500000.0
7852,Casa,Sur,Vicor,Abierto,2.0,2.0,0.0,50.0,250.0,False,False,False,False,True,True,False,False,25773.0
7853,Casa,Sur,Jardín,Abierto,2.0,2.0,0.0,134.9143524169922,254.28274536132812,False,False,False,True,True,True,True,True,170000.0
7855,Casa,Sur,Los Olmos,Abierto,2.0,2.0,0.0,113.37297058105469,189.26483154296875,False,False,False,True,True,True,True,True,115000.0
7856,Casa,Oeste,La Calera,Abierto,3.0,2.0,0.0,160.0,450.0,False,False,False,False,True,False,False,False,230000.0
7857,Casa,Sur,Inaudi,Abierto,2.0,2.0,3.0,285.0,2200.0,False,False,False,False,False,False,False,False,300000.0
7858,Casa,Oeste,La Calera,Abierto,2.0,2.0,0.0,115.49943542480469,207.12246704101562,False,False,False,True,True,True,True,True,43814.0
7859,Casa,Oeste,La Calera,Abierto,2.0,2.0,0.0,60.0,1000.0,False,False,False,True,True,True,False,False,38015.0
7860,Casa,Sudeste,Empalme,Abierto,2.0,2.0,0.0,105.33708190917969,300.0,False,False,False,False,True,True,True,False,90000.0
7861,Casa,Nordeste,General Belgrano,Abierto,3.0,2.0,0.0,233.0,1000.0,False,False,False,False,False,True,False,False,180000.0
7862,Casa,Oeste,Valle Escondido,Cerrado,4.0,5.0,0.0,410.0,1238.0,False,False,False,False,False,False,False,False,9020.0
7863,Casa,Sudeste,San Vicente,Abierto,2.0,2.0,0.0,95.0,166.0,False,False,False,False,True,True,False,False,20618.0
7864,Casa,Norte,Alta Córdoba,Abierto,2.0,2.0,0.0,82.75640869140625,168.57058715820312,False,False,False,True,True,True,True,True,60000.0
7865,Casa,Sur,Villa San Carlos,Abierto,3.0,3.0,3.0,195.95046997070312,140.0,False,False,False,False,False,False,True,False,230000.0
7866,Casa,Sudeste,Maipú,Abierto,3.0,2.0,0.0,214.0,280.0,False,False,False,False,False,True,False,False,135000.0
7867,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,2.0,2.0,0.0,205.02061462402344,309.70294189453125,False,False,False,True,True,True,True,True,285000.0
7868,Casa,Norte,Alta Córdoba,Abierto,2.0,2.0,0.0,120.0,140.0,False,False,False,False,True,True,False,False,110000.0
7869,Casa,Oeste,Alto Alberdi,Abierto,2.0,2.0,0.0,139.0,250.0,False,False,False,False,True,True,False,False,36000.0
7870,Casa,Cerro-Argüello,San Isidro,Cerrado,2.0,2.0,0.0,252.16148376464844,532.4384155273438,False,False,False,True,True,True,True,True,360000.0
7871,Casa,Cerro-Argüello,Villa Rivera Indarte,Abierto,3.0,2.0,0.0,111.0,957.0,False,False,False,False,True,True,False,False,54999.0
7872,Casa,Oeste,La Estanzuela,Cerrado,2.0,2.0,0.0,120.0,403.0,False,False,False,False,True,False,False,False,210000.0
7873,Casa,Cerro-Argüello,Villa Allende,Abierto,2.0,2.0,0.0,120.0,690.0,False,False,False,False,False,True,False,False,183000.0
7874,Casa,Sudeste,La Cascada,Abierto,3.0,3.0,2.0,250.0,900.0,False,False,False,False,False,False,False,False,300000.0
7875,Casa,Oeste,Quebrada de las Rosas,Abierto,3.0,3.0,2.0,126.0,126.0,False,False,False,False,False,False,False,False,165000.0
7876,Casa,Sur,Valle Cercano,Cerrado,2.0,2.0,0.0,100.0,187.0,False,False,False,False,True,True,False,False,115000.0
7877,Casa,Este,Yofre I,Abierto,3.0,2.0,0.0,250.0,250.0,False,False,False,False,True,True,False,False,46391.0
7878,Casa,Sur,Tejas del Sur I,Cerrado,2.0,2.0,0.0,238.72996520996094,425.027099609375,False,False,False,True,True,True,True,True,300000.0
7879,Casa,Norte,Centro América,Abierto,3.0,2.0,0.0,85.0,233.0,False,False,False,False,False,True,False,False,77319.0
7880,Casa,Sur,Parque Vélez Sársfield,Abierto,3.0,2.0,0.0,124.0,124.0,False,False,False,False,False,True,False,False,125000.0
7881,Casa,Cerro-Argüello,Santina Norte,Cerrado,3.0,2.0,2.0,210.0,600.0,False,False,False,False,False,False,False,False,355000.0
7882,Casa,Oeste,Las Cañitas,Cerrado,2.0,2.0,0.0,157.10797119140625,359.2249755859375,False,False,False,True,True,True,True,True,220000.0
7883,Casa,Cerro-Argüello,Argüello,Abierto,2.0,2.0,0.0,124.08545684814453,237.10313415527344,False,False,False,True,True,True,True,True,150000.0
7884,Casa,Cerro-Argüello,Argüello,Abierto,4.0,2.0,0.0,226.0,850.0,False,False,False,False,False,True,False,False,225000.0
7885,Casa,Sur,Jardín,Abierto,3.0,3.0,2.0,140.0,180.0,False,False,False,False,False,False,False,False,145000.0
7886,Casa,Cerro-Argüello,Villa Allende,Abierto,3.0,2.0,2.0,160.0,644.0,False,False,False,False,False,False,False,False,165000.0
7887,Casa,Sudoeste,Los Plátanos,Abierto,2.0,2.0,0.0,155.7377471923828,248.52244567871094,False,False,False,True,True,True,True,True,199000.0
7888,Casa,Cerro-Argüello,Villa Warcalde,Abierto,4.0,3.0,0.0,200.0,525.0,False,False,False,False,False,True,False,False,200000.0
7889,Casa,Cerro-Argüello,Villa Warcalde,Abierto,2.0,2.0,0.0,80.0,100.0,False,False,False,True,True,True,False,False,130000.0
7890,Casa,Norte,Alta Córdoba,Abierto,2.0,2.0,0.0,202.41514587402344,447.564453125,False,False,False,True,True,True,True,True,280000.0
7891,Casa,Sudeste,Colón,Abierto,2.0,2.0,2.0,115.0,543.0,False,False,False,False,True,False,False,False,120000.0
