,Tipo de Propiedad,Zona,Ciudad,Barrio,Calle,Tipo de Barrio,Apto Escritura,Apto Crédito,Etapa de Construcción,Antigüedad,Cantidad de Plantas,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Cobertura Cocheras,Superficie Total m2,Superficie Cubierta m2,Valor
244,Casa,,Pdo. de Cordoba Capital,Cordoba,San Antonio 2400,,,,,,2,3,3,2,,250,180,240000
245,Casa,,Pdo. de Colon,Unquillo,,,,,,12,1,2,2,,,360,90,110000
246,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Santa Monica 100,,,,,,,2,1,,,525,90,118000
247,Casa,,Pdo. de Santa Maria,Alta Gracia,San Martín 300,,,,,50,1,3,2,1,,220,130,150000
248,Casa,,Pdo. de Punilla,Santa Maria De Punilla,Alma Fuerte 300,,,,,10,1,2,1,,,176,97,54123
249,Casa,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,,1,,,171,27,4896
250,Duplex,,Córdoba,Manantiales,Manantiales Country 2400,,,,,,2,3,3,2,,125,125,210000
251,Duplex,,Pdo. de Colon,Unquillo,Cno San Marcos 1500,,,,,1,2,2,2,4,,1.000,160,79000
252,,,Córdoba,Jardin Claret,Jardin Claret ,,,,,10,2,4,2,4,,400,300,320000
253,Casa,,Alta Gracia,Norte,Uruguay 500,,,,,,1,3,1,1,,264,124,100000
254,,,Córdoba,General Paz,Oncativo al 1900 ,,,,,25,2,4,2,2,,205,180,167000
255,Casa,,Pdo. de Colon,La Calera,,,,,,7,2,3,2,2,,400,165,225000
256,Casa,,Pdo. de Punilla,Bialet Masse,Centro 100,,,,,,,4,2,,,,230,65000
257,Casa,,Alta Gracia,Liniers,Callao 100,,,,,15,,2,1,,,420,75,51546
258,Casa,,Córdoba,Lomas de la Carolina,,,,,,,,,,,,3.000,620,630000
259,,,Córdoba,Cofico,Liniers al 800 ,,,,,30,2,3,3,1,,,,175000
260,Casa,,Pdo. de San Javier,Villa De Las Rosas,Publica 100,,,,,,,3,1,1,,900,90,99000
261,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,,2,4,2,,,495,285,230000
262,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,,1,2,1,,,256,90,125000
263,Casa,,Pdo. de San Javier,Villa De Las Rosas,Publica 100,,,,,,2,2,1,,,20.000,125,130000
264,Casa,,Pdo. de Punilla,Bialet Masse,Fermin Rodriguez 100,,,,,,,,,,,,70,41237
265,Casa,,Pdo. de Colon,La Granja,,,,,,,,3,,,,,,
266,Casa,,Pdo. de Punilla,Bialet Masse,Los Alpeninos 100,,,,,,,,,,,,Sup. terreno: 1236- 86 mts2- con escritura-,52000
267,Casa,,Pdo. de Santa Maria,Alta Gracia,Calle 7 500,,,,,9,1,4,,1,,490,230,75000
268,Casa,,Pdo. de San Javier,Villa De Las Rosas,Publica 100,,,,,,,4,2,,,5.000,220,160000
269,Casa,,Villa Carlos Paz,Villa Del Lago,J Gorostiza 100,,,,,10,,2,1,,,1.250,64,75000
270,,,Córdoba,Arguello,Hanan Pacha 8300,,,,,30,,3,2,,,,,115000
271,Casa,,Pdo. de Cordoba Capital,Cordoba,CELSO BARRIOS 1500,,,,,,,3,3,2,,1.000,400,850000
272,Chalet,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,9 De Julio 100,,,,,,,4,1,,,972,200,119000
273,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Santa Rosa De Calamuchita 0,,,,,,,3,2,,,180,120,135000
274,Casa,,Córdoba,Bajo Palermo,R Pedroni 1600,,,,,,,,,,,,,280000
275,Duplex,,Pdo. de Colon,Villa Allende,,,,,,,,3,2,,,250,90,110000
276,,,Córdoba,General Bustos,Diagonal Ica al 400 ,,,,,,1,2,1,1,,126,125,86000
277,Casa,,Alta Gracia,Liniers,Florida 100,,,,,50,,2,1,1,,350,90,38000
278,Chalet,,Pdo. de Punilla,Bialet Masse,Cassaffousth 100,,,,,,,3,1,,,,152,85000
279,Casa,,Pdo. de Colon,Mendiolaza,,,,,,10,2,3,1,2,,1.136,200,170000
280,Casa,,Córdoba,Quinta Santa Ana,27 de abril 1300,,,,,,,,,,,,,125000
281,Casa,,Pdo. de Colon,Mendiolaza,Los Quebrachos 200,,,,,20,1,2,1,2,,770,193,80000
282,Casa,,Pdo. de Colon,Villa Santa Cruz Del Lago,Gonza Al 100,,,,,3,,,,2,,1.770,250,185000
283,Casa,,Pdo. de Punilla,Cosquin,,,,,,,1,3,1,1,,1.100,72,43814
284,Casa,,Pdo. de Santa Maria,Alta Gracia,Las Pasionarias 2000,,,,,5,,3,2,2,,270,110,120000
285,Casa,,Alta Gracia,El Golf,,,,,,,2,4,3,3,,1.200,500,230000
286,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,5,2,2,2,2,,700,200,200000
287,,,Pdo. de Cordoba Capital,Cordoba,Villa Allende 1000,,,,,,,3,,,,,,500000
288,Casa,,Pdo. de Santa Maria,Alta Gracia,Cuyo 100,,,,,35,1,5,,1,,300,140,110000
289,Duplex,,Córdoba,Parque Liceo,Gutierrez Najera 900,,,,,5,2,2,2,1,,165,100,125000
290,Casa,,Pdo. de Punilla,Villa Carlos Paz,Sarmiento 500,,,,,5,,3,,1,,258,258,320000
291,Casa,,Córdoba,Juan Xxiii,JOSE VERDI 2800,,,,,,,,,,,,,72164
292,Casa,,La Falda Del Carmen,Las Canitas,Colectora 100,,,,,,,3,3,2,,450,250,250000
293,Casa,,Córdoba,San Lorenzo,Juan Segui 4400,,,,,60,,2,1,2,,,,64432
294,Casa,,Córdoba,Bajo Palermo,Ilolay 3000,,,,,,,,,,,,,170000
295,Duplex,,Pdo. de Punilla,Santa Maria De Punilla,,,,,,3,,2,2,,,"136,50","70,60",48969
296,Casa,,Córdoba,Palmar,Antonio Manchoni 1700,,,,,40,1,4,2,2,,251,143,64432
297,Duplex,,Pdo. de Punilla,Bialet Masse,velez sarfield 700,,,,,,,5,3,,,500,,140000
298,Casa,,Countries y Barrios Cerrados Cordoba Capital,Las Delicias,Las Delicias 100,,,,,15,2,3,5,2,,2.032,430,750000
299,Casa,,Pdo. de Santa Maria,Alta Gracia,Int Peralta 800,,,,,10,2,2,2,1,,310,172,56701
300,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,,2,3,3,2,,445,157,
301,Casa,,Pdo. de Santa Maria,Alta Gracia,Primero De Mayo 200,,,,,45,1,3,,1,,188,188,105000
302,Casa,,Pdo. de Punilla,Bialet Masse,Del Viso 200,,,,,,,3,2,1,,250,109,92783
303,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,,,3,2,,,450,200,240000
304,Casa,,Córdoba,Cerro De Las Rosas,Malbran 4000,,,,,,2,4,3,2,,675,275,360000
305,,,Pdo. de Cordoba Capital,Cordoba,Marcos Sastre y Av. F. Fader ,,,,,50,1,3,2,1,,700,175,188000
306,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,6,,3,2,,,600,150,170000
307,Duplex,,Pdo. de Cordoba Capital,Cordoba,San Antonio 2400,,,,,,2,3,3,,,125,100,182000
308,Duplex,,Pdo. de Punilla,Bialet Masse,,,,,,,,,,,,171,85,55000
309,Casa,,Pdo. de Punilla,Bialet Masse,Dr R J Carcano 200,,,,,,,3,1,,,250,130,110000
310,Casa,,Alta Gracia,Liniers,Esmeralda 500,,,,,7,,2,1,,,350,120,80000
311,Casa,,Pdo. de Colon,Unquillo,Azopardo 100,,,,,20,1,2,1,2,,580,120,140000
312,Casa,,Pdo. de Punilla,Bialet Masse,,,,,,,,3,2,,,750,105,140000
313,Casa,,Pdo. de Santa Maria,Alta Gracia,Cuyo 0,,,,,50,1,4,,1,,500,176,98000
314,Casa,,Pdo. de Santa Maria,Alta Gracia,Belisario Roldan 100,,,,,20,2,3,4,2,,280,250,180000
315,Casa,,Pdo. de Colon,Mendiolaza,,,,,,,,2,2,,,1.047,145,159000
316,Casa,,Pdo. de Punilla,Villa Carlos Paz,San Antonio 100,,,,,5,2,5,,2,,700,286,250000
317,,,Villa Carlos Paz,Villa Parque San Miguel,Los Amarantos al 100 ,,,,,20,2,3,2,1,,600,450,120000
318,Casa,,Pdo. de Punilla,Santa Maria De Punilla,Hipolito Irigoyen 300,,,,,,1,1,1,,,330,34,16752
319,Casa,,Córdoba,Centro,1 100,,,,,,,2,1,1,,55,55,22938
320,,,Countries y Barrios Cerrados Cordoba Capital,El Bosque,El Bosque Country Córdoba ,,,,,7,2,3,3,,,1.500,300,490000
321,Casa,,Córdoba,Cerro De Las Rosas,Maldonado Allende 1700,,,,,1996,2,4,3,2,,578,337,270000
322,,,Pdo. de Cordoba Capital,Cordoba,Valparaiso al 6800 ,,,,,18,2,,2,,,8.126,120,499900
323,,,Córdoba,Centro,Santa Rosa al 300 ,,,,,60,2,3,2,1,,200,240,219000
324,Casa,,Pdo. de Punilla,Villa Carlos Paz,HÚsares 100,,,,,5,,,,2,,700,300,365000
325,Duplex,,Córdoba,San Carlos Iii,Celso Barrios ,,,,,21,2,3,1,1,,110,85,65000
326,Casa,,Pdo. de Punilla,Villa Parque Siquiman,Ruta 38 100,,,,,,2,4,5,1,,800,300,350000
327,Casa,,Pdo. de Punilla,Villa Carlos Paz,Colombia 2100,,,,,,1,2,1,1,,721,130,90000
328,Duplex,,Pdo. de Punilla,Bialet Masse,,,,,,,,3,3,,,1.300,135,222000
329,Casa,,Pdo. de Punilla,Bialet Masse,Dr R J Carcano 500,,,,,,1,2,1,1,,176,60,32989
330,,,Córdoba,Villa Centenario,José Joaquín Contreras 4292 ,,,,,25,2,3,2,1,,220,168,170000
331,Casa,,Pdo. de Punilla,Cosquin,Santa Fe 500,,,,,,2,2,2,,,73,99,70000
332,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,,2,4,4,3,,10.000,464,380000
333,,,Córdoba,San Daniel,Dr. Lazaro Langer esq. Hermandarias. al 300 ,,,,,,2,2,2,1,,150,110,130000
334,,,Córdoba,San Salvador,Jose Lanza al 3800 ,,,,,25,2,4,3,1,,,170,120000
335,Casa,,Pdo. de Santa Maria,Villa Anisacate,E. Echeverría 300,,,,,,2,4,2,1,,478,150,72164
336,Casa,,Pdo. de Punilla,Villa Carlos Paz,La Quinta R 100,,,,,,,,,,,1,108,166
337,Casa,,Pdo. de San Javier,La Poblacion,,,,,,,,3,2,,,"7,29",158,1
338,,,Córdoba,Parque Velez Sarsfield,finocchietto al 800 ,,,,,,1,3,3,1,,500,115,127500
339,Casa,,Pdo. de Calamuchita,Villa General Belgrano,Villa General Belgrano 100,,,,,,,2,1,,,90,424,110000
340,Casa,,Pdo. de San Alberto,Mussi,,,,,,,,,,,,1.200,50,40000
341,Casa,,Rio Ceballos,Villa Catalina,9 100,,,,,,,2,2,,,300,90,77319
342,Casa,,Pdo. de Colon,Mendiolaza,,,,,,15,2,2,2,1,,2.000,190,196000
343,Casa,,Pdo. de Santa Maria,Villa Del Prado,Leandro N. Alem 200,,,,,5,,2,2,2,,720,170,62000
344,,,Córdoba,Parque Capital,Mercedario al 1900 ,,,,,40,1,3,1,1,,260,135,127500
345,Casa,,Pdo. de San Javier,La Poblacion,,,,,,,,,,,,30.000,60,
346,Casa,,Pdo. de San Javier,La Poblacion,,,,,,,1,3,3,,,5.500,120,
347,,,Córdoba,Padre Claret,Cleto Peña al 1900 ,,,,,20,,4,2,1,,300,200,185000
348,Casa,,Pdo. de Santa Maria,Villa Anisacate,Calamuchita 200,,,,,30,,2,1,,,1.600,90,100000
349,Casa,,Pdo. de Santa Maria,Villa Anisacate,Ruta Prov 5 Km 100,,,,,8,1,3,,1,,588,140,90000
350,Casa,,Pdo. de San Javier,La Poblacion,,,,,,15,1,6,5,2,,14,,
351,CasaQuinta,,Pdo. de San Javier,La Poblacion,,,,,,6,1,3,2,3,,11.759,150,
352,,,Pdo. de Colon,Villa Allende,Huascar al 200 ,,,,,9,2,5,4,2,,629,274,194000
353,Casa,,Pdo. de San Javier,San Javier,,,,,,,,,,,,,,
354,CasaQuinta,,Pdo. de San Javier,La Poblacion,,,,,,10,1,3,2,2,,10.000,100,
355,Casa,,Pdo. de Colon,La Calera,,,,,,,2,2,2,1,,112,94,100000
356,Casa,,Pdo. de San Javier,La Poblacion,,,,,,6,,2,2,2,,4.790,180,
357,,,Pdo. de Cordoba Capital,Cordoba,Av. Valparaiso al 8500 ,,,,,,1,3,1,2,,480,140,120000
358,Chalet,,Pdo. de Santa Maria,Villa La Bolsa,,,,,,20,2,3,,1,,283,283,300000
359,,,Córdoba,Jardin,Jose Javier Diaz 1000,,,,,,,2,2,,,145,110,120000
360,Casa,,Pdo. de Calamuchita,La Calera,Los Alamos 2800,,,,,,2,3,3,2,,604,260,320000
361,Casa,,Alta Gracia,Parque del Virrey,Balbín 1100,,,,,28,,2,1,,,350,90,60000
362,Casa,,Pdo. de Punilla,Santa Maria De Punilla,R-38 5000,,,,,,,2,2,,,258,146,160000
363,Casa,,Pdo. de Santa Maria,Villa Anisacate,Martin Pescador 100,,,,,2,1,2,,1,,130,130,110000
364,Chalet,,Pdo. de Punilla,San Antonio De Arredondo,,,,,,,,,,,,,,38659
365,Casa,,Pdo. de Colon,Mendiolaza,,,,,,7,2,3,3,2,,300,170,180000
366,Casa,,Pdo. de Colon,Villa Allende,,,,,,,,2,1,,,540,110,110000
367,Casa,,Pdo. de Cordoba Capital,Cordoba,CELSO BARRIOS 1500,,,,,,2,3,4,,,1.000,400,630000
368,Casa,,Pdo. de Colon,Unquillo,,,,,,20,,3,2,,,1.970,,140000
369,Casa,,Pdo. de San Alberto,Nono,PUBLICA SIN NÚMERO 0,,,,,20,2,3,2,4,,"20.333,40",320,350000
370,,,Pdo. de Punilla,Villa Carlos Paz,,,,,,28,,3,2,,,,,180000
371,Casa,,Pdo. de Santa Maria,Villa La Bolsa,,,,,,7,,2,2,,,1.000,,190000
372,Casa,,Pdo. de Colon,Villa Allende,Urquiza 600,,,,,50,1,5,5,2,,1.900,410,
373,Casa,,Pdo. de Calamuchita,Villa General Belgrano,,,,,,50,1,4,3,,,29.000,290,250000
374,Casa,,Pdo. de Colon,Villa Allende,,,,,,,,3,2,,,1.000,200,310000
375,Casa,,Pdo. de Cordoba Capital,Cordoba,San Antonio 2400,,,,,,2,3,3,2,,250,187,250000
376,Casa,,Pdo. de Cordoba Capital,Cordoba,Av Valparaiso 7000,,,,,,,3,3,2,,360,140,250000
377,Casa,,Pdo. de Calamuchita,La Cumbrecita,,,,,,,1,2,2,,,2.549,148,210000
378,Casa,,Córdoba,Arguello,,,,,,,2,3,2,1,,200,150,185000
379,Casa,,Pdo. de Punilla,Villa Carlos Paz,Acevedo 100,,,,,5,,,,1,,900,220,220000
380,Casa,,Pdo. de Santa Maria,Villa Del Prado,Jorge Reymondi 100,,,,,10,1,2,,1,,720,60,43814
381,Chalet,,Pdo. de Punilla,San Antonio De Arredondo,Costanera 100,,,,,,,,,1,,1.000,108,144000
382,,,Countries y Barrios Cerrados Cordoba Capital,Nuevo URCA,Cabo Segundo Hugo Dardo Ahumada ,,,,,,2,3,3,1,,150,140,150000
383,Casa,,Córdoba,San Salvador,Santa Rosa 3900,,,,,,,3,1,,,,,198000
384,Casa,,Pdo. de Colon,Unquillo,Gustavo Centeno 100,,,,,,1,3,2,,,15.300,120,250000
385,Chalet,,Pdo. de Colon,Rio Ceballos,Los Nogales 1300,,,,,5,1,2,1,1,,2.100,220,220000
386,Casa,,Pdo. de Santa Maria,Villa La Bolsa,Los Olivos 300,,,,,2,2,2,2,,,600,60,65000
387,Casa,,Pdo. de Calamuchita,Villa General Belgrano,Villa La Gloria 100,,,,,,,1,1,,,1.318,80,90000
388,Casa,,Pdo. de Calamuchita,Villa Del Dique,Villa Del Dique 0,,,,,,,2,1,,,736,100,125000
389,Casa,,Córdoba,Paso De Los Andes,paraguay 300,,,,,,,4,3,,,,,300000
390,Casa,,Córdoba,Lomas de la Carolina,Country Lomas De La Carolina 0,,,,,14,2,4,4,4,,1.600,445,700000
391,Casa,,Alta Gracia,Don Bosco,Hermanos Maure 1000,,,,,,,2,1,,,385,63,24742
392,Casa,,Córdoba,Villa Warcalde,Molino De Torres 6400,,,,,,2,3,3,2,,360,180,270000
393,Chalet,,Pdo. de Santa Maria,Alta Gracia,Ruta Prov 5 0,,,,,40,1,2,,1,,2.000,200,100000
394,Casa,,Córdoba,Centro,Country Jockey Club 100,,,,,14,3,5,6,2,,1.280,600,950000
395,Casa,,Pdo. de Colon,Mendiolaza,Alameda 1900,,,,,15,1,2,1,2,,420,150,109000
396,Casa,,Countries y Barrios Cerrados Cordoba Capital,Fincas Del Sur 2,Fincas Del Sur 2 100,,,,,5,,4,4,3,,1.350,300,490000
397,Casa,,Pdo. de Colon,Villa Allende,,,,,,,,3,3,,,3.600,600,
398,Casa,,Córdoba,Los Naranjos,Av. Fuerza Aerea Argentina 2900,,,,,49,2,4,3,1,,426,500,350000
399,Casa,,Pdo. de San Javier,Villa Dolores,PERON 500,,,,,,,1,1,,,,50,30927
400,Cabana,,Pdo. de Punilla,San Roque,,,,,,,1,,1,,,1.270,100,100000
401,Casa,,Countries y Barrios Cerrados Cordoba Capital,Las Delicias,Las Delicias 1000,,,,,22,2,4,7,2,,3.296,1.022,
402,Duplex,,Córdoba,Greenville,,,,,,,,3,,,,,,180000
403,Casa,,Córdoba,Centro,Av. Santa Ana 3900,,,,,,1,4,4,2,,1.400,360,
404,Casa,,Pdo. de Colon,Villa Allende,Villa Allende Golf. Torino esq Salamanca 0,,,,,,,,,,,3.300,700,600000
405,,,Córdoba,Arguello,Ricardo Rojas y Viracocha ,,,,,,,,,,,3.000,750,489000
406,Cabana,,Pdo. de San Alberto,Nono,,,,,,11,2,,,10,,3.100,600,800000
407,Casa,,Pdo. de Santa Maria,Villa Anisacate,,,,,,,,4,1,1,,1.250,165,145000
408,Casa,,Pdo. de Santa Maria,Villa La Bolsa,,,,,,15,1,3,,2,,140,140,
409,Casa,,Córdoba,Alta Cordoba,Cnel A Olmedo 1500,,,,,58,2,4,2,2,,150,170,140000
410,Casa,,Pdo. de San Javier,Villa Dolores,Cenobio Soto 600,,,,,,,2,1,1,,485,90,48969
411,Chalet,,Pdo. de San Alberto,Las Rabonas,,,,,,60,,,,,,3.500,300,220000
412,Casa,,Pdo. de Colon,Ascochinga,,,,,,,,3,,,,,,
413,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los ChaÑares 100,,,,,1,1,2,,2,,900,150,100000
414,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Av Los Aromos 300,,,,,12,1,3,,1,,780,150,95000
415,Casa,,Córdoba,Cerro De Las Rosas,M Sastre 1700,,,,,50,,3,2,,,760,180,195000
416,,,Pdo. de Colon,Villa Allende,Saavedra al 200 ,,,,,,,,,,,1.112,160,200000
417,Casa,,La Falda Del Carmen,Las Canitas,Country Causana 100,,,,,4,1,3,4,2,,1.500,430,
418,,,Pdo. de Cordoba Capital,Cordoba,Chacras del Norte ,,,,,4,2,4,1,2,,360,380,475000
419,Casa,,Pdo. de Punilla,Villa Giardino,,,,,,,,2,1,,,750,75,95000
420,Casa,,Pdo. de Calamuchita,Villa General Belgrano,Las Hortencias 200,,,,,20,1,3,,1,,986,85,1
421,Chalet,,Pdo. de San Javier,La Poblacion,,,,,,5,,3,2,1,,3.025,115,135000
422,Casa,,Pdo. de Punilla,San Roque,,,,,,5,1,1,1,1,,1.000,60,75000
423,Casa,,Pdo. de Santa Maria,Potrero De Garay,Cumbres De Achala 200,,,,,3,1,2,1,1,,700,130,67010
424,,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Celso Barrios al 3600 ,,,,,,2,3,3,2,,180,158,170000
425,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los Jazmines 400,,,,,30,1,3,,1,,600,120,80000
426,Casa,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,2,2,,,220,120,139000
427,Chalet,,Pdo. de Santa Maria,Villa Los Aromos,Los Tilos 100,,,,,10,1,2,,1,,640,100,75000
428,Casa,,Pdo. de Punilla,Villa Carlos Paz,Homero 100,,,,,15,,3,2,2,,446,216,290000
429,Casa,,Pdo. de San Javier,La Paz,Publica 100,,,,,,,3,2,,,2.904,226,220000
430,Casa,,Pdo. de Colon,Villa Allende,Ricardo Rojas 0,,,,,,1,3,1,1,,310,95,79000
431,Casa,,Córdoba,Maipu Seccion 1,Tolosa 2200,,,,,,,,,,,,,85000
432,Cabana,,Pdo. de Santa Maria,Potrero De Garay,,,,,,,2,3,2,3,,5.200,160,190000
433,Chalet,,Pdo. de Calamuchita,Los Reartes,Villa Ciudad Parque Los Reartes 100,,,,,,,3,2,,,1.050,115,195000
434,Departamento,,Pdo. de San Javier,Villa Dolores,Marcos Quiroga 800,,,,,2,,3,5,3,,468,170,125000
435,,,Córdoba,Alta Cordoba,Argensola al 300 ,,,,,15,2,4,2,1,,450,345,240000
436,Casa,,La Falda Del Carmen,Las Canitas,29 100,,,,,,2,3,2,9,,536,220,220000
437,,,Pdo. de Colon,Villa Allende,Formosa esq. Capital Federal ,,,,,20,1,4,4,4,,2.800,400,430000
438,Casa,,Pdo. de Cordoba Capital,Cordoba,Jose Maturana 1200,,,,,,3,3,4,2,,350,250,350000
439,Casa,,Pdo. de Cordoba Capital,Cordoba,Yavi 5400,,,,,,2,3,4,2,,360,250,260000
440,Casa,,Córdoba,Poeta Lugones,Betinoti 3100,,,,,,,3,2,2,,180,160,169000
441,Departamento,,Pdo. de Colon,Villa Allende,Alfonsina Storni entre Rio de Janeiro y Goycoechea - Complejo Las Palmeras ,,,,,,1,2,1,1,,,90,120000
442,Casa,,Pdo. de Santa Maria,Alta Gracia,Int Molinari 1600,,,,,20,1,2,,1,,500,80,60000
443,,,Córdoba,Villa Allende Parque,Unidad Nacional al 300 ,,,,,,1,3,3,3,,800,230,167000
444,Casa,,Pdo. de Cordoba Capital,Cordoba,Eduardo Huergo 1700,,,,,,,3,2,1,,,100,115000
445,Duplex,,Pdo. de Cordoba Capital,Countries y Barrios Cerrados Cordoba Capital,Chacra del Norte-Spilimbergo  3500 ,,,,,,2,3,3,2,,180,,185000
446,Casa,,Pdo. de Colon,Unquillo,,,,,,20,,2,2,,,2.005,190,135000
447,Casa,,Pdo. de Punilla,Villa Giardino,Armonia 100,,,,,35,,3,3,,,2.822,322,220000
448,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Villa General Belgrano 100,,,,,,,3,1,,,512,100,1
449,Casa,,Pdo. de Calamuchita,Villa General Belgrano,Munich 0,,,,,20,2,3,3,1,,752,135,295000
450,Casa,,Pdo. de Santa Maria,Malagueño,Rp45 2000,,,,,,2,3,3,2,,500,170,190000
451,Casa,,Pdo. de Colon,Unquillo,,,,,,,2,3,2,,,340,150,110000
452,Duplex,,Pdo. de Cordoba Capital,Nuevo Poeta Lugones,Colanchanga 5000,,,,,,2,2,2,1,,160,94,
453,Casa,,Pdo. de San Javier,Quebracho Ladeado,Publica 100,,,,,5,,2,2,1,,3.100,180,230000
454,Casa,,Pdo. de Punilla,Bialet Masse,Aguas De Plata 100,,,,,40,2,2,2,3,,932,169,64432
455,Casa,,Pdo. de Cordoba Capital,Cordoba,Av. Ricardo Rojas 7400,,,,,,2,2,2,1,,,118,190000
456,Casa,,Pdo. de Colon,Rio Ceballos,,,,,,50,2,5,4,3,,4.900,400,450000
457,Casa,,Pdo. de Punilla,Cosquin,,,,,,20,,3,3,,,380,180,70000
458,Casa,,Pdo. de Santa Maria,La Serranita,El Inca 300,,,,,35,1,2,,,,1.500,100,
459,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los Jazmines 200,,,,,,1,2,2,,,700,120,110000
460,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los Ceibos 600,,,,,25,1,4,,1,,120,120,56701
461,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los Aromos 300,,,,,30,1,2,1,1,,400,120,100000
462,Casa,,Pdo. de Santa Maria,Villa Los Aromos,,,,,,10,1,3,,1,,130,130,120000
463,Casa,,Pdo. de Colon,Unquillo,Av San Martin 3600,,,,,,1,3,2,2,,482,160,150000
464,Casa,,Pdo. de Santa Maria,Villa Anisacate,Los Naranjos 200,,,,,,1,2,1,2,,800,160,
465,Casa,,Pdo. de Santa Maria,Villa Anisacate,Los Manzanos 200,,,,,2,1,2,1,,,770,124,130000
466,Casa,,Pdo. de Santa Maria,La Serranita,Ruta Prov 5 0,,,,,20,1,3,,1,,130,130,51546
467,Casa,,Córdoba,Villa San Isidro,Publica 100,,,,,4,1,1,1,,,70,70,19329
468,Casa,,Pdo. de Santa Maria,Villa Anisacate,Las Gaviotas 300,,,,,30,1,2,,1,,400,100,82000
469,Casa,,Pdo. de Punilla,Villa Parque Siquiman,Cosquin 0,,,,,30,,3,2,1,,3.920,179,250000
470,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los Robles 200,,,,,40,1,2,1,2,,700,130,67010
471,Casa,,Pdo. de Punilla,Villa Parque Siquiman,,,,,,,,1,,,,1.000,120,155000
472,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los Chañares 200,,,,,,,2,1,,,2.010,80,100000
473,Chalet,,Pdo. de Santa Maria,Villa Los Aromos,Los Nogales 400,,,,,,1,2,,1,,120,120,120000
474,Casa,,Pdo. de Santa Maria,Valle De Anisacate,La Calandria 300,,,,,2,1,1,1,1,,350,65,64000
475,Casa,,Pdo. de Santa Maria,Alta Gracia,Julio AntÚn 1100,,,,,5,1,2,,,,450,80,30000
476,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los Paraisos 100,,,,,20,1,2,,1,,357,117,100000
477,Cabana,,Pdo. de Punilla,San Roque,,,,,,2,2,6,4,4,,2.000,300,370000
478,Casa,,Córdoba,Horizonte,Tenerife 4000,,,,,,,3,2,,,300,168,150000
479,,,Córdoba,Arguello,Poincare 8000,,,,,10,,3,2,,,,,240000
480,Casa,,Córdoba,Ameghino Norte,Gabriela Mistral 3600,,,,,64,,2,1,,,250,116,64432
481,Duplex,,Pdo. de Punilla,Villa Santa Cruz Del Lago,Av. Cordoba 300,,,,,,,2,2,,,300,66,54123
482,,,Pdo. de Cordoba Capital,Cordoba,LOS CIELOS 0,,,,,14,,3,2,,,,,250000
483,Chalet,,Pdo. de San Javier,La Paz,Krutli 100,,,,,50,,2,2,,,1.900,145,170000
484,Casa,,Pdo. de Calamuchita,Villa Del Dique,Villa Del Dique 0,,,,,,,3,3,,,1.012,225,225000
485,,,Córdoba,Urca,JOSE PILLADO 1200,,,,,10,,3,3,,,,,240000
486,Casa,,Pdo. de Punilla,Huerta Grande,,,,,,20,2,2,2,1,,400,200,130000
487,Casa,,Córdoba,Villa Rivera Indarte,Huayna 7600,,,,,20,2,3,,2,,800,300,250000
488,Casa,,Pdo. de Santa Maria,Villa Anisacate,El HalcÓn 300,,,,,1,1,1,,2,,400,120,45000
489,Casa,,Rio Ceballos,Villa Catalina,Los Alpatacos 1100,,,,,15,,3,2,,,7.400,380,350000
490,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los Nogales 100,,,,,30,1,2,1,2,,700,120,110000
491,Casa,,Pdo. de Punilla,Punilla,linniers 0,,,,,20,,2,,1,,1.834,185,
492,Casa,,Pdo. de Santa Maria,Alta Gracia,Viena 0,,,,,65,1,2,1,1,,302,67,75000
493,Casa,,Córdoba,Guemes,Belgrano 1100,,,,,63,,3,1,,,116,82,100000
494,Casa,,Pdo. de Punilla,Villa Carlos Paz,,,,,,,,3,3,,,1.145,284,350000
495,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Calmayo 0,,,,,,,4,4,,,1.200,100,65000
